rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,full_text,clean_text,sentiment,sentiment_confidence,emotion
1.0,Galaxy watch 4 - dissapointed,Bought this watch to control blood pressure. But impossible to download Samsung Health app. Used Mi11 and One plus 6 smartphones. I called samsung help line. No help. I return it to seller. Batteries last for 24hrs not best,[],B096BKFG57,B0BV2GS3Z3,AEYDY4QC5TTLEFGRPS3C34PGJG4A,1650631549910,0,True,Galaxy watch 4 - dissapointed. Bought this watch to control blood pressure. But impossible to download Samsung Health app. Used Mi11 and One plus 6 smartphones. I called samsung help line. No help. I return it to seller. Batteries last for 24hrs not best,galaxy watch dissapointed bought this watch to control blood pressure but impossible to download samsung health app used mi and one plus smartphones i called samsung help line no help i return it to seller batteries last for hrs not best,NEGATIVE,0.9028928875923157,sadness
3.0,Sound quality on phone sucks.,"These are pretty, not really a comfortable fir in ear, and even after adjusting volume settings the quality is low.. I was away on business so miss my slot to return them. I have a Samsung watch, phone, and the wireless buds would be great but hen on the phone talking I can't here good.. I wouldn't suggest these unless it's to listen to music. The fit isn't good either.",[],B089B7LX7N,B0BTCLFDHM,AFZTMWEJ2KYXO24FNLQLQZ5D7U2A,1662723110360,0,True,"Sound quality on phone sucks.. These are pretty, not really a comfortable fir in ear, and even after adjusting volume settings the quality is low.. I was away on business so miss my slot to return them. I have a Samsung watch, phone, and the wireless buds would be great but hen on the phone talking I can't here good.. I wouldn't suggest these unless it's to listen to music. The fit isn't good either.",sound quality on phone sucks these are pretty not really a comfortable fir in ear and even after adjusting volume settings the quality is low i was away on business so miss my slot to return them i have a samsung watch phone and the wireless buds would be great but hen on the phone talking i can t here good i wouldn t suggest these unless it s to listen to music the fit isn t good either,NEGATIVE,0.9194117784500122,sadness
2.0,newer version but not really an upgrade,"I bought two of these, one for myself and the other as a gift for my mother, I previously had the fit2 and really liked it, thought this would be an improved version and it is not really much of an upgrade, does not have features the fit2 had like music storage and bluetooth connection to headphones that I really appreciated (has a music control function, but needs to be connected to a phone, and I preferred not bringing my phone with me on runs with the fit2 I had) unfortunately I lost my fit2 and buying this makes me regret losing it even more...<br /><br />the battery life is improved (but only on one of the two bands) my mothers barely lasts a day vs mine is 5+ days, so can see why some have issues since there seems to be problems with consistency in quality, some good some bad...? kinda seems like an afterthought product by samsung that they didnt put much effort into, also have issues with the charger, even though my battery lasts longer sometimes I have to wait until the watch completely dies before it will charge (at first I thought it was a defective charging base...which are ridiculously expensive *more than half the price for the watch to buy if you want an extra) but it seems to be the watch not recognizing it is on the charger...and not connecting (it is a wireless/contact charger)<br /><br />it seems to do well with the basic functions, of counting steps, heart rate, etc and obviously it tells time, but not a lot of features other than that to make it worth the price (if it was priced around $50 it would be a good value, but not so great if you pay 2x that much) it syncs with my samsung phone well (would just get a fitbit if I didnt have the phone...) it gives updates from my phone (but need to be fairly close for it to connect so not really that useful since I am usually seeing the notifications on my phone the same time as seeing them on the watch) I like the size of the fit, not big or bulky and hardly notice I am wearing it, I have the Galaxy watch and it is too big so I dont wear it every day (switch between the two depending on what I am doing, on active days I am wearing this...)<br /><br />it is not that user friendly and my mom has stopped wearing hers (battery life on hers was a lot lower so thats another big reason) she was just using it as a step counter and watch, and didnt need it to do much more, but wouldnt be able to use if for the other stuff because it isnt that easy to use, syncing it to the phone and all the stuff it can do is useful, but still takes opening apps on the phone and taking extra time to do it all so that is my main complaint on the user friendly part... need the samsung health app and the samsung wearables as well *an app that does everything would be nice instead of multiple ones... have a 3rd app for my samsung headphones and thats about enough that the compatibility reasons for why I used to buy samsung products might no longer be a deciding factor in my next tech purchases<br /><br />I want to recommend this but really cant, I had hoped for so much more from Samsung and this is the letdown that has made me second guess my loyalty to the brand, so if you can get a really good deal on one, buy it, if not you can probably find a better deal on a fitbit (I have never owned a fitbit, but comparing my watch to friends and coworkers I wouldnt say I have the better watch)",[],B07RB2NWDN,B07RB2NWDN,AF76S3ODK2ADRHRJMNMTQ2TAZUAQ,1596134143089,2,True,"newer version but not really an upgrade. I bought two of these, one for myself and the other as a gift for my mother, I previously had the fit2 and really liked it, thought this would be an improved version and it is not really much of an upgrade, does not have features the fit2 had like music storage and bluetooth connection to headphones that I really appreciated (has a music control function, but needs to be connected to a phone, and I preferred not bringing my phone with me on runs with the fit2 I had) unfortunately I lost my fit2 and buying this makes me regret losing it even more...<br /><br />the battery life is improved (but only on one of the two bands) my mothers barely lasts a day vs mine is 5+ days, so can see why some have issues since there seems to be problems with consistency in quality, some good some bad...? kinda seems like an afterthought product by samsung that they didnt put much effort into, also have issues with the charger, even though my battery lasts longer sometimes I have to wait until the watch completely dies before it will charge (at first I thought it was a defective charging base...which are ridiculously expensive *more than half the price for the watch to buy if you want an extra) but it seems to be the watch not recognizing it is on the charger...and not connecting (it is a wireless/contact charger)<br /><br />it seems to do well with the basic functions, of counting steps, heart rate, etc and obviously it tells time, but not a lot of features other than that to make it worth the price (if it was priced around $50 it would be a good value, but not so great if you pay 2x that much) it syncs with my samsung phone well (would just get a fitbit if I didnt have the phone...) it gives updates from my phone (but need to be fairly close for it to connect so not really that useful since I am usually seeing the notifications on my phone the same time as seeing them on the watch) I like the size of the fit, not big or bulky and hardly notice I am wearing it, I have the Galaxy watch and it is too big so I dont wear it every day (switch between the two depending on what I am doing, on active days I am wearing this...)<br /><br />it is not that user friendly and my mom has stopped wearing hers (battery life on hers was a lot lower so thats another big reason) she was just using it as a step counter and watch, and didnt need it to do much more, but wouldnt be able to use if for the other stuff because it isnt that easy to use, syncing it to the phone and all the stuff it can do is useful, but still takes opening apps on the phone and taking extra time to do it all so that is my main complaint on the user friendly part... need the samsung health app and the samsung wearables as well *an app that does everything would be nice instead of multiple ones... have a 3rd app for my samsung headphones and thats about enough that the compatibility reasons for why I used to buy samsung products might no longer be a deciding factor in my next tech purchases<br /><br />I want to recommend this but really cant, I had hoped for so much more from Samsung and this is the letdown that has made me second guess my loyalty to the brand, so if you can get a really good deal on one, buy it, if not you can probably find a better deal on a fitbit (I have never owned a fitbit, but comparing my watch to friends and coworkers I wouldnt say I have the better watch)",newer version but not really an upgrade i bought two of these one for myself and the other as a gift for my mother i previously had the fit and really liked it thought this would be an improved version and it is not really much of an upgrade does not have features the fit had like music storage and bluetooth connection to headphones that i really appreciated has a music control function but needs to be connected to a phone and i preferred not bringing my phone with me on runs with the fit i had unfortunately i lost my fit and buying this makes me regret losing it even more the battery life is improved but only on one of the two bands my mothers barely lasts a day vs mine is days so can see why some have issues since there seems to be problems with consistency in quality some good some bad kinda seems like an afterthought product by samsung that they didnt put much effort into also have issues with the charger even though my battery lasts longer sometimes i have to wait until the watch completely dies before it will charge at first i thought it was a defective charging base which are ridiculously expensive more than half the price for the watch to buy if you want an extra but it seems to be the watch not recognizing it is on the charger and not connecting it is a wireless contact charger it seems to do well with the basic functions of counting steps heart rate etc and obviously it tells time but not a lot of features other than that to make it worth the price if it was priced around it would be a good value but not so great if you pay x that much it syncs with my samsung phone well would just get a fitbit if i didnt have the phone it gives updates from my phone but need to be fairly close for it to connect so not really that useful since i am usually seeing the notifications on my phone the same time as seeing them on the watch i like the size of the fit not big or bulky and hardly notice i am wearing it i have the galaxy watch and it is too big so i dont wear it every day switch between the two depending on what i am doing on active days i am wearing this it is not that user friendly and my mom has stopped wearing hers battery life on hers was a lot lower so thats another big reason she was just using it as a step counter and watch and didnt need it to do much more but wouldnt be able to use if for the other stuff because it isnt that easy to use syncing it to the phone and all the stuff it can do is useful but still takes opening apps on the phone and taking extra time to do it all so that is my main complaint on the user friendly part need the samsung health app and the samsung wearables as well an app that does everything would be nice instead of multiple ones have a rd app for my samsung headphones and thats about enough that the compatibility reasons for why i used to buy samsung products might no longer be a deciding factor in my next tech purchasesi want to recommend this but really cant i had hoped for so much more from samsung and this is the letdown that has made me second guess my loyalty to the brand so if you can get a really good deal on one buy it if not you can probably find a better deal on a fitbit i have never owned a fitbit but comparing my watch to friends and coworkers i wouldnt say i have the better watch,NEGATIVE,0.5824292302131653,sadness
1.0,Hot Garbage,"Shame on Samsung for luring in customers with beautiful hardware only to stick them with totally unfinished, nonfunctional software. I came to this watch from a Gear Fit 2 that I was very happy with over two years of ownership. I was mainly upgrading for the better design and the rotating bezel, figuring I'd pick up slightly improved battery life and a feature or two. Here's what I got, pairing Samsung's latest wearable to their latest phone (S8)<br /><br />-Samsung Pay is completely nonfunctional on the watch, which is a bummer because it's basically the only added feature over my Fit 2. Holding the button to trigger it brings up the installation process on the phone, which fails, endlessly. Samsung Support was totally incapable addressing the problem.<br />- The watch randomly asks for a PIN to unlock the screen, even though it doesn't leave my wrist, and my security setting is set to &#34;payments only&#34; (which is ironic because payments dont work at all). Power cycling helps but only for a day or two, which is obnoxious because it totally breaks the &#34;look down - get time - be happy&#34; concept of a watch.<br />-Gesture-based screen waking is noticeably slower on the Gear Sport than the Fit 2, especially for notifications.<br />-Battery life without continuous heart monitoring is great during the day, burning around 25 percent during an active 16 hour day. Worn to bed, however, it burns roughly 50 percent tracking my sleep for 8 hours. Because...sure.<br />-Battery life suffers dearly when using continuous pulse monitoring<br />-Samsung has had ages to implement a chat history in Whatsapp, but still refuses to. So when my girlfriend attempts to communicate to me through haiku-stream-of-conciousness (as she constantly does) all I get is &#34;...Pineapple&#34;<br />-You would think with such a gorgeous OLED screen and several generations of round Samsung watches, that you would be able to find some really cool watch faces.I struggled to find three I liked and two had serious battery drain problems.<br />-Comparing the heart rate monitor on the S8 with the Gear Sport, the sport appears to consistently measure 10-20 bpm high, which my Gear Fit 2 from 18 months ago did not do. Progress.<br />-Connecting this watch to my S8 running the Oreo beta absolutely demolished my battery life. Less than 2 hours screen on time. Perhaps deliberate so that you're unable to post negative reviews or call Samsung Support.<br />-Bluetooth range was awful.Constant disconnections just walking one room away.<br />-It has a microphone yet not a single voice-oriented feature works. Not even talking incorrect dictation. It just says &#34;voice app not available&#34;. The box should say &#34;Features Mystery Hole to Nowhere&#34;.<br /><br />Samsung has been building these watches for several years. There is absolutely no reason this thing should have made it to market in this state. It fails as both a smart watch (broken screen lock, no whatsapp) and a fitness device (poor HR accuracy and function, no external sensor support). My Garmin Vivoactive 3 wasn't as much fun to look at and fiddle with, and the software was far from perfect, but it still felt like a much more compelling solution for accurately tracking your health and fitness. In summary, the Samsung is the super attractive, but super crazy person you can't help but go on three dates with. Garmin is the slightly more wholesome one you take home to meet the folks.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/711yedKfp+L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/711yedKfp+L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/711yedKfp+L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71E9BOImT7L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71E9BOImT7L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71E9BOImT7L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71LWM6VG4NL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71LWM6VG4NL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71LWM6VG4NL.jpg', 'attachment_type': 'IMAGE'}]",B075X35D8M,B075X35D8M,AHMY7EHZAEWAEQUPZBP6CUTR2HWA,1514743373916,10,True,"Hot Garbage. Shame on Samsung for luring in customers with beautiful hardware only to stick them with totally unfinished, nonfunctional software. I came to this watch from a Gear Fit 2 that I was very happy with over two years of ownership. I was mainly upgrading for the better design and the rotating bezel, figuring I'd pick up slightly improved battery life and a feature or two. Here's what I got, pairing Samsung's latest wearable to their latest phone (S8)<br /><br />-Samsung Pay is completely nonfunctional on the watch, which is a bummer because it's basically the only added feature over my Fit 2. Holding the button to trigger it brings up the installation process on the phone, which fails, endlessly. Samsung Support was totally incapable addressing the problem.<br />- The watch randomly asks for a PIN to unlock the screen, even though it doesn't leave my wrist, and my security setting is set to &#34;payments only&#34; (which is ironic because payments dont work at all). Power cycling helps but only for a day or two, which is obnoxious because it totally breaks the &#34;look down - get time - be happy&#34; concept of a watch.<br />-Gesture-based screen waking is noticeably slower on the Gear Sport than the Fit 2, especially for notifications.<br />-Battery life without continuous heart monitoring is great during the day, burning around 25 percent during an active 16 hour day. Worn to bed, however, it burns roughly 50 percent tracking my sleep for 8 hours. Because...sure.<br />-Battery life suffers dearly when using continuous pulse monitoring<br />-Samsung has had ages to implement a chat history in Whatsapp, but still refuses to. So when my girlfriend attempts to communicate to me through haiku-stream-of-conciousness (as she constantly does) all I get is &#34;...Pineapple&#34;<br />-You would think with such a gorgeous OLED screen and several generations of round Samsung watches, that you would be able to find some really cool watch faces.I struggled to find three I liked and two had serious battery drain problems.<br />-Comparing the heart rate monitor on the S8 with the Gear Sport, the sport appears to consistently measure 10-20 bpm high, which my Gear Fit 2 from 18 months ago did not do. Progress.<br />-Connecting this watch to my S8 running the Oreo beta absolutely demolished my battery life. Less than 2 hours screen on time. Perhaps deliberate so that you're unable to post negative reviews or call Samsung Support.<br />-Bluetooth range was awful.Constant disconnections just walking one room away.<br />-It has a microphone yet not a single voice-oriented feature works. Not even talking incorrect dictation. It just says &#34;voice app not available&#34;. The box should say &#34;Features Mystery Hole to Nowhere&#34;.<br /><br />Samsung has been building these watches for several years. There is absolutely no reason this thing should have made it to market in this state. It fails as both a smart watch (broken screen lock, no whatsapp) and a fitness device (poor HR accuracy and function, no external sensor support). My Garmin Vivoactive 3 wasn't as much fun to look at and fiddle with, and the software was far from perfect, but it still felt like a much more compelling solution for accurately tracking your health and fitness. In summary, the Samsung is the super attractive, but super crazy person you can't help but go on three dates with. Garmin is the slightly more wholesome one you take home to meet the folks.",hot garbage shame on samsung for luring in customers with beautiful hardware only to stick them with totally unfinished nonfunctional software i came to this watch from a gear fit that i was very happy with over two years of ownership i was mainly upgrading for the better design and the rotating bezel figuring i d pick up slightly improved battery life and a feature or two here s what i got pairing samsung s latest wearable to their latest phone s samsung pay is completely nonfunctional on the watch which is a bummer because it s basically the only added feature over my fit holding the button to trigger it brings up the installation process on the phone which fails endlessly samsung support was totally incapable addressing the problem the watch randomly asks for a pin to unlock the screen even though it doesn t leave my wrist and my security setting is set to payments only which is ironic because payments dont work at all power cycling helps but only for a day or two which is obnoxious because it totally breaks the look down get time be happy concept of a watch gesture based screen waking is noticeably slower on the gear sport than the fit especially for notifications battery life without continuous heart monitoring is great during the day burning around percent during an active hour day worn to bed however it burns roughly percent tracking my sleep for hours because sure battery life suffers dearly when using continuous pulse monitoring samsung has had ages to implement a chat history in whatsapp but still refuses to so when my girlfriend attempts to communicate to me through haiku stream of conciousness as she constantly does all i get is pineapple you would think with such a gorgeous oled screen and several generations of round samsung watches that you would be able to find some really cool watch faces i struggled to find three i liked and two had serious battery drain problems comparing the heart rate monitor on the s with the gear sport the sport appears to consistently measure bpm high which my gear fit from months ago did not do progress connecting this watch to my s running the oreo beta absolutely demolished my battery life less than hours screen on time perhaps deliberate so that you re unable to post negative reviews or call samsung support bluetooth range was awful constant disconnections just walking one room away it has a microphone yet not a single voice oriented feature works not even talking incorrect dictation it just says voice app not available the box should say features mystery hole to nowhere samsung has been building these watches for several years there is absolutely no reason this thing should have made it to market in this state it fails as both a smart watch broken screen lock no whatsapp and a fitness device poor hr accuracy and function no external sensor support my garmin vivoactive wasn t as much fun to look at and fiddle with and the software was far from perfect but it still felt like a much more compelling solution for accurately tracking your health and fitness in summary the samsung is the super attractive but super crazy person you can t help but go on three dates with garmin is the slightly more wholesome one you take home to meet the folks,NEGATIVE,0.4996768534183502,sadness
1.0,Nice looking but does not count floors or heart rate accurately.,The Samsung Gear Fit 2 is nice looking and has a nice looking screen but does not count floors accurately.  I can climb 9 flights of stairs and it tells me I climbed 1 flight.  It seems a number of people are having the same problem.  Also the heart rate monitor is wildly inaccurate.,[],B01FDPVXZC,B01GJ3TPCU,AF6R2EPZRED4OAMDWL6FTZBBRQ4Q,1466906259000,4,True,Nice looking but does not count floors or heart rate accurately.. The Samsung Gear Fit 2 is nice looking and has a nice looking screen but does not count floors accurately.  I can climb 9 flights of stairs and it tells me I climbed 1 flight.  It seems a number of people are having the same problem.  Also the heart rate monitor is wildly inaccurate.,nice looking but does not count floors or heart rate accurately the samsung gear fit is nice looking and has a nice looking screen but does not count floors accurately i can climb flights of stairs and it tells me i climbed flight it seems a number of people are having the same problem also the heart rate monitor is wildly inaccurate,NEGATIVE,0.6939937472343445,sadness
2.0,Battery died prematurely,Nice when its new but after a year or so of using it the battery does not hold even a day of use . Never buying a Samsung smart watch.,[],B075X35D8M,B075X35D8M,AEMKI6QO4IYWV75EMCSRLR6UF23A,1555600100990,0,False,Battery died prematurely. Nice when its new but after a year or so of using it the battery does not hold even a day of use . Never buying a Samsung smart watch.,battery died prematurely nice when its new but after a year or so of using it the battery does not hold even a day of use never buying a samsung smart watch,NEGATIVE,0.8402372598648071,sadness
2.0,You get what you pay for,"So, out of the box this watch looks great. Unfortunately that's where it ends. The instructions were written by someone with a very basic understanding of English which made them hard to follow. Setup with the app is very difficult and didn't even sync with the watch at first. About a week after getting the watch, it started to fog up on the inside and had to be repeatedly put into a bag of rice to dry out. The sensor on the back became detached from the backing and started moving around, which made getting an accurate heart rate impossible. All in all, it was the cheaper option and I suppose I got what I paid for. I replaced it with a refurbished Samsung smart watch for about $100 more.",[],B07VS2WNGF,B07VS2WNGF,AEPYKCDZ25T67YP66GYKNSW73RQA,1588356375102,0,True,"You get what you pay for. So, out of the box this watch looks great. Unfortunately that's where it ends. The instructions were written by someone with a very basic understanding of English which made them hard to follow. Setup with the app is very difficult and didn't even sync with the watch at first. About a week after getting the watch, it started to fog up on the inside and had to be repeatedly put into a bag of rice to dry out. The sensor on the back became detached from the backing and started moving around, which made getting an accurate heart rate impossible. All in all, it was the cheaper option and I suppose I got what I paid for. I replaced it with a refurbished Samsung smart watch for about $100 more.",you get what you pay for so out of the box this watch looks great unfortunately that s where it ends the instructions were written by someone with a very basic understanding of english which made them hard to follow setup with the app is very difficult and didn t even sync with the watch at first about a week after getting the watch it started to fog up on the inside and had to be repeatedly put into a bag of rice to dry out the sensor on the back became detached from the backing and started moving around which made getting an accurate heart rate impossible all in all it was the cheaper option and i suppose i got what i paid for i replaced it with a refurbished samsung smart watch for about more,NEGATIVE,0.566425085067749,neutral
3.0,Doesn't work well for bicycling,"I bought this to keep track of fitness and my typical exercise is bicycling. On a 30 mile ride, it gives up after 12 miles one time and 14 miles another time, in the middle of the ride. It says something like ""rest now, see you soom"". Huh? Samsung health works best for bicycling, but didn't want to pay the crazy Samsung watch price for refereeing soccer.<br /><br />As a watch, it's fine. Seems to monitor sleep time ok, but I don't really care about that.<br /><br />I really would like a better countdown timer. I want it to remember my custom timers so I don't have to reset each time (like at soccer game half time).<br /><br />Samsung Health let's me keep track of food and biking but short on other info. This watch fills the walking and refereeing need. I just have to add things myself for overall net calories for the day.",[],B08PCYKXV5,B0C59KGT61,AEQKAW6MVABJ7X7HF6CHRBEWZYAA,1671232366812,1,True,"Doesn't work well for bicycling. I bought this to keep track of fitness and my typical exercise is bicycling. On a 30 mile ride, it gives up after 12 miles one time and 14 miles another time, in the middle of the ride. It says something like ""rest now, see you soom"". Huh? Samsung health works best for bicycling, but didn't want to pay the crazy Samsung watch price for refereeing soccer.<br /><br />As a watch, it's fine. Seems to monitor sleep time ok, but I don't really care about that.<br /><br />I really would like a better countdown timer. I want it to remember my custom timers so I don't have to reset each time (like at soccer game half time).<br /><br />Samsung Health let's me keep track of food and biking but short on other info. This watch fills the walking and refereeing need. I just have to add things myself for overall net calories for the day.",doesn t work well for bicycling i bought this to keep track of fitness and my typical exercise is bicycling on a mile ride it gives up after miles one time and miles another time in the middle of the ride it says something like rest now see you soom huh samsung health works best for bicycling but didn t want to pay the crazy samsung watch price for refereeing soccer as a watch it s fine seems to monitor sleep time ok but i don t really care about that i really would like a better countdown timer i want it to remember my custom timers so i don t have to reset each time like at soccer game half time samsung health let s me keep track of food and biking but short on other info this watch fills the walking and refereeing need i just have to add things myself for overall net calories for the day,NEGATIVE,0.7672293782234192,sadness
1.0,One of the worst watches to come from Samsung,"I had the Gear S3 when it came out in 2016. I bought this as an upgrade and wow do I regret it.<br /><br />So many issues with this watch I don't even know where to begin.<br /><br />First, the wristband that comes with the watch is so poorly made, it probably cost them 10 cents per unit.<br /><br />You absolutely will need to buy a replacement band, the one that comes with the watch is SO CHEAP.<br /><br />Additionally, there is no charger or cable provided with the watch. So as soon as you unbox it, the next thing you need to do is buy a charger.<br /><br />For $500 you'd think Samsung could put a bit more effort into this. I will be returning it and never buying a Samsung watch again.",[],B0B2JFNZSD,B0C4ZGSNH3,AFGJWQAE4UCPVK5DGGEFYXXN73DQ,1671041527735,8,True,"One of the worst watches to come from Samsung. I had the Gear S3 when it came out in 2016. I bought this as an upgrade and wow do I regret it.<br /><br />So many issues with this watch I don't even know where to begin.<br /><br />First, the wristband that comes with the watch is so poorly made, it probably cost them 10 cents per unit.<br /><br />You absolutely will need to buy a replacement band, the one that comes with the watch is SO CHEAP.<br /><br />Additionally, there is no charger or cable provided with the watch. So as soon as you unbox it, the next thing you need to do is buy a charger.<br /><br />For $500 you'd think Samsung could put a bit more effort into this. I will be returning it and never buying a Samsung watch again.",one of the worst watches to come from samsung i had the gear s when it came out in i bought this as an upgrade and wow do i regret it so many issues with this watch i don t even know where to begin first the wristband that comes with the watch is so poorly made it probably cost them cents per unit you absolutely will need to buy a replacement band the one that comes with the watch is so cheap additionally there is no charger or cable provided with the watch so as soon as you unbox it the next thing you need to do is buy a charger for you d think samsung could put a bit more effort into this i will be returning it and never buying a samsung watch again,NEGATIVE,0.935092031955719,sadness
3.0,T-rex Pro activity tracker,"I bought the T-rex Pro because my Garmin rugged instinct stop tracking intensive minutes. Tracking my exercise activity for week is my main purpose for buy a fitness tracker. I was very disappointed to find out the T-rex Pro does not track your active minutes. What is does have is a PAI tracker, which is this devices intensive workout minutes tracker. The problem is that it will only track those minutes where your heart rate is at it's very highest for 10 minutes or longer. That is just crazy, so the only time you will get PAI point is when you sprint or do other high intensity cardio. My main workout are weight lifting followed by jogging, cross fit, and elliptical.<br /><br />The other thing I thought the Garmin rugged instinct did better was notifications, when you get a text on the T-rex Pro you have to swipe over to the notification screen to see the text and it will only show text.  On the Garmin instinct you just look at you watch and right there the notification will populate without have to touch or swipe the device and it will show text and Facebook messages.<br /><br /> Step and mile counter, I found it to be way off from what the Garmin rugged instinct, Samsung gears fit and the fitbit alt show. While on other devices it will show 15,000 to 16,000 steps 7.5 miles the T-rex Pro shows 10,000 steps 4.5 miles that is far less than the other devices.<br /><br />I do not like the zepp app it is always running in the background and you are limited your goals selection.<br /><br />The good points are it is very nice looking and has many different face watches to choose from. It will also let you pick you main activities on your workout selection, and It does have a wide verity of workout to choose from. You can manually calculate you workout minutes, but then you can do that on any device. The battery life last 5 day, I like the watch always on feature and I have a workout for every day. Those that say it last 18 day must only wear it as a watch with widgets turned off.  In closing I am still on the hunt for the best device for my workouts.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81OsPWGqtoL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81OsPWGqtoL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81OsPWGqtoL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08X9WS6VW,B0BYZ3MR2G,AEUTEGNAEIQ74JHFEC3T2ZEK2GDA,1625341599373,9,True,"T-rex Pro activity tracker. I bought the T-rex Pro because my Garmin rugged instinct stop tracking intensive minutes. Tracking my exercise activity for week is my main purpose for buy a fitness tracker. I was very disappointed to find out the T-rex Pro does not track your active minutes. What is does have is a PAI tracker, which is this devices intensive workout minutes tracker. The problem is that it will only track those minutes where your heart rate is at it's very highest for 10 minutes or longer. That is just crazy, so the only time you will get PAI point is when you sprint or do other high intensity cardio. My main workout are weight lifting followed by jogging, cross fit, and elliptical.<br /><br />The other thing I thought the Garmin rugged instinct did better was notifications, when you get a text on the T-rex Pro you have to swipe over to the notification screen to see the text and it will only show text.  On the Garmin instinct you just look at you watch and right there the notification will populate without have to touch or swipe the device and it will show text and Facebook messages.<br /><br /> Step and mile counter, I found it to be way off from what the Garmin rugged instinct, Samsung gears fit and the fitbit alt show. While on other devices it will show 15,000 to 16,000 steps 7.5 miles the T-rex Pro shows 10,000 steps 4.5 miles that is far less than the other devices.<br /><br />I do not like the zepp app it is always running in the background and you are limited your goals selection.<br /><br />The good points are it is very nice looking and has many different face watches to choose from. It will also let you pick you main activities on your workout selection, and It does have a wide verity of workout to choose from. You can manually calculate you workout minutes, but then you can do that on any device. The battery life last 5 day, I like the watch always on feature and I have a workout for every day. Those that say it last 18 day must only wear it as a watch with widgets turned off.  In closing I am still on the hunt for the best device for my workouts.",t rex pro activity tracker i bought the t rex pro because my garmin rugged instinct stop tracking intensive minutes tracking my exercise activity for week is my main purpose for buy a fitness tracker i was very disappointed to find out the t rex pro does not track your active minutes what is does have is a pai tracker which is this devices intensive workout minutes tracker the problem is that it will only track those minutes where your heart rate is at it s very highest for minutes or longer that is just crazy so the only time you will get pai point is when you sprint or do other high intensity cardio my main workout are weight lifting followed by jogging cross fit and elliptical the other thing i thought the garmin rugged instinct did better was notifications when you get a text on the t rex pro you have to swipe over to the notification screen to see the text and it will only show text on the garmin instinct you just look at you watch and right there the notification will populate without have to touch or swipe the device and it will show text and facebook messages step and mile counter i found it to be way off from what the garmin rugged instinct samsung gears fit and the fitbit alt show while on other devices it will show to steps miles the t rex pro shows steps miles that is far less than the other devices i do not like the zepp app it is always running in the background and you are limited your goals selection the good points are it is very nice looking and has many different face watches to choose from it will also let you pick you main activities on your workout selection and it does have a wide verity of workout to choose from you can manually calculate you workout minutes but then you can do that on any device the battery life last day i like the watch always on feature and i have a workout for every day those that say it last day must only wear it as a watch with widgets turned off in closing i am still on the hunt for the best device for my workouts,NEGATIVE,0.6322858929634094,sadness
